the_geom,the_geom_webmercator,collection_date,count,test_result,etl_timestamp,objectid
,,2023-02-13 05:00:00+00,1170,negative,2024-12-09 16:00:01.938486+00,285371
,,2023-06-26 04:00:00+00,21,positive,2024-12-09 16:00:01.938486+00,285372
,,2021-01-16 05:00:00+00,337,positive,2024-12-09 16:00:01.938486+00,285373
,,2021-08-16 04:00:00+00,367,positive,2024-12-09 16:00:01.938486+00,285374
,,2020-08-13 04:00:00+00,3764,negative,2024-12-09 16:00:01.938486+00,285375
,,2020-04-16 04:00:00+00,527,positive,2024-12-09 16:00:01.938486+00,285376
,,2023-10-12 04:00:00+00,161,negative,2024-12-09 16:00:01.938486+00,285377
,,2024-02-20 05:00:00+00,119,positive,2024-12-09 16:00:01.938486+00,285378
,,2022-05-05 04:00:00+00,3120,negative,2024-12-09 16:00:01.938486+00,285379
,,2021-12-31 05:00:00+00,3774,negative,2024-12-09 16:00:01.938486+00,285380
,,2022-09-07 04:00:00+00,263,positive,2024-12-09 16:00:01.938486+00,285381
,,2021-08-27 04:00:00+00,6646,negative,2024-12-09 16:00:01.938486+00,285382
,,2023-10-17 04:00:00+00,78,positive,2024-12-09 16:00:01.938486+00,285383
,,2022-09-12 04:00:00+00,1828,negative,2024-12-09 16:00:01.938486+00,285384
,,2020-04-05 04:00:00+00,769,negative,2024-12-09 16:00:01.938486+00,285385
,,2021-12-20 05:00:00+00,1759,positive,2024-12-09 16:00:01.938486+00,285386
,,2022-04-30 04:00:00+00,168,positive,2024-12-09 16:00:01.938486+00,285387
,,2024-02-15 05:00:00+00,269,negative,2024-12-09 16:00:01.938486+00,285388
,,2020-08-24 04:00:00+00,144,positive,2024-12-09 16:00:01.938486+00,285389
,,2024-01-23 05:00:00+00,207,negative,2024-12-09 16:00:01.938486+00,285390
,,2022-10-05 04:00:00+00,1686,negative,2024-12-09 16:00:01.938486+00,285391
,,2020-07-16 04:00:00+00,154,positive,2024-12-09 16:00:01.938486+00,285392
,,2022-06-10 04:00:00+00,287,positive,2024-12-09 16:00:01.938486+00,285393
,,2022-01-28 05:00:00+00,524,positive,2024-12-09 16:00:01.938486+00,285394
,,2023-09-06 04:00:00+00,105,positive,2024-12-09 16:00:01.938486+00,285395
,,2021-09-21 04:00:00+00,10402,negative,2024-12-09 16:00:01.938486+00,285396
,,2023-07-02 04:00:00+00,73,negative,2024-12-09 16:00:01.938486+00,285397
,,2021-06-04 04:00:00+00,66,positive,2024-12-09 16:00:01.938486+00,285398
,,2023-03-11 05:00:00+00,59,positive,2024-12-09 16:00:01.938486+00,285399
,,2021-01-22 05:00:00+00,9300,negative,2024-12-09 16:00:01.938486+00,285400
,,2024-05-01 04:00:00+00,10,positive,2024-12-09 16:00:01.938486+00,285401
,,2024-03-17 04:00:00+00,24,positive,2024-12-09 16:00:01.938486+00,285402
,,2020-09-20 04:00:00+00,2791,negative,2024-12-09 16:00:01.938486+00,285403
,,2021-11-23 05:00:00+00,11117,negative,2024-12-09 16:00:01.938486+00,285404
,,2023-11-19 05:00:00+00,123,negative,2024-12-09 16:00:01.938486+00,285405
,,2022-03-28 04:00:00+00,3857,negative,2024-12-09 16:00:01.938486+00,285406
,,2020-05-12 04:00:00+00,281,positive,2024-12-09 16:00:01.938486+00,285407
,,2022-08-12 04:00:00+00,254,positive,2024-12-09 16:00:01.938486+00,285408
,,2021-07-21 04:00:00+00,124,positive,2024-12-09 16:00:01.938486+00,285409
,,2020-06-21 04:00:00+00,78,positive,2024-12-09 16:00:01.938486+00,285410
,,2023-08-14 04:00:00+00,65,positive,2024-12-09 16:00:01.938486+00,285411
,,2022-02-22 05:00:00+00,151,positive,2024-12-09 16:00:01.938486+00,285412
,,2022-11-15 05:00:00+00,2140,negative,2024-12-09 16:00:01.938486+00,285413
,,2022-07-03 04:00:00+00,188,positive,2024-12-09 16:00:01.938486+00,285414
,,2021-10-30 04:00:00+00,3346,negative,2024-12-09 16:00:01.938486+00,285415
,,2023-12-13 05:00:00+00,231,negative,2024-12-09 16:00:01.938486+00,285416
,,2023-07-27 04:00:00+00,39,positive,2024-12-09 16:00:01.938486+00,285417
,,2023-03-18 04:00:00+00,607,negative,2024-12-09 16:00:01.938486+00,285418
,,2021-02-14 05:00:00+00,123,positive,2024-12-09 16:00:01.938486+00,285419
,,2021-06-13 04:00:00+00,1548,negative,2024-12-09 16:00:01.938486+00,285420
,,2024-04-24 04:00:00+00,123,negative,2024-12-09 16:00:01.938486+00,285421
,,2023-07-13 04:00:00+00,94,negative,2024-12-09 16:00:01.938486+00,285422
,,2021-05-26 04:00:00+00,116,positive,2024-12-09 16:00:01.938486+00,285423
,,2021-01-31 05:00:00+00,3649,negative,2024-12-09 16:00:01.938486+00,285424
,,2023-02-28 05:00:00+00,107,positive,2024-12-09 16:00:01.938486+00,285425
,,2021-01-08 05:00:00+00,699,positive,2024-12-09 16:00:01.938486+00,285426
,,2021-05-17 04:00:00+00,8427,negative,2024-12-09 16:00:01.938486+00,285427
,,2023-02-21 05:00:00+00,1307,negative,2024-12-09 16:00:01.938486+00,285428
,,2023-06-18 04:00:00+00,11,positive,2024-12-09 16:00:01.938486+00,285429
,,2022-06-11 04:00:00+00,193,positive,2024-12-09 16:00:01.938486+00,285430
,,2020-07-13 04:00:00+00,168,positive,2024-12-09 16:00:01.938486+00,285431
,,2021-09-18 04:00:00+00,3392,negative,2024-12-09 16:00:01.938486+00,285432
,,2023-09-05 04:00:00+00,113,positive,2024-12-09 16:00:01.938486+00,285433
,,2024-01-24 05:00:00+00,189,negative,2024-12-09 16:00:01.938486+00,285434
,,2022-01-31 05:00:00+00,772,positive,2024-12-09 16:00:01.938486+00,285435
,,2022-10-04 04:00:00+00,1615,negative,2024-12-09 16:00:01.938486+00,285436
,,2023-06-12 04:00:00+00,19,positive,2024-12-09 16:00:01.938486+00,285437
,,2021-04-29 04:00:00+00,9537,negative,2024-12-09 16:00:01.938486+00,285438
,,2020-12-25 05:00:00+00,165,positive,2024-12-09 16:00:01.938486+00,285439
,,2023-01-26 05:00:00+00,1203,negative,2024-12-09 16:00:01.938486+00,285440
,,2023-05-19 04:00:00+00,113,negative,2024-12-09 16:00:01.938486+00,285441
,,2020-12-01 05:00:00+00,7405,negative,2024-12-09 16:00:01.938486+00,285442
,,2023-01-18 05:00:00+00,273,positive,2024-12-09 16:00:01.938486+00,285443
,,2021-04-21 04:00:00+00,577,positive,2024-12-09 16:00:01.938486+00,285444
,,2023-06-25 04:00:00+00,11,positive,2024-12-09 16:00:01.938486+00,285445
,,2021-05-12 04:00:00+00,9048,negative,2024-12-09 16:00:01.938486+00,285446
,,2023-02-14 05:00:00+00,1111,negative,2024-12-09 16:00:01.938486+00,285447
,,2021-01-13 05:00:00+00,607,positive,2024-12-09 16:00:01.938486+00,285448
,,2022-02-06 05:00:00+00,1637,negative,2024-12-09 16:00:01.938486+00,285449
,,2021-10-14 04:00:00+00,319,positive,2024-12-09 16:00:01.938486+00,285450
,,2020-07-07 04:00:00+00,2862,negative,2024-12-09 16:00:01.938486+00,285451
,,2022-06-17 04:00:00+00,2080,negative,2024-12-09 16:00:01.938486+00,285452
,,2022-10-30 04:00:00+00,101,positive,2024-12-09 16:00:01.938486+00,285453
,,2023-08-30 04:00:00+00,153,negative,2024-12-09 16:00:01.938486+00,285454
,,2023-12-29 05:00:00+00,178,positive,2024-12-09 16:00:01.938486+00,285455
,,2020-05-30 04:00:00+00,75,positive,2024-12-09 16:00:01.938486+00,285456
,,2022-07-17 04:00:00+00,232,positive,2024-12-09 16:00:01.938486+00,285457
,,2021-07-03 04:00:00+00,32,positive,2024-12-09 16:00:01.938486+00,285458
,,2021-11-09 05:00:00+00,11115,negative,2024-12-09 16:00:01.938486+00,285459
,,2024-04-12 04:00:00+00,15,positive,2024-12-09 16:00:01.938486+00,285460
,,2023-11-25 05:00:00+00,123,negative,2024-12-09 16:00:01.938486+00,285461
,,2022-03-22 04:00:00+00,4076,negative,2024-12-09 16:00:01.938486+00,285462
,,2020-10-04 04:00:00+00,3025,negative,2024-12-09 16:00:01.938486+00,285463
,,2022-12-04 05:00:00+00,136,positive,2024-12-09 16:00:01.938486+00,285464
,,2020-10-17 04:00:00+00,4978,negative,2024-12-09 16:00:01.938486+00,285465
,,2021-03-01 05:00:00+00,339,positive,2024-12-09 16:00:01.938486+00,285466
,,2023-03-29 04:00:00+00,734,negative,2024-12-09 16:00:01.938486+00,285467
,,2023-12-22 05:00:00+00,212,negative,2024-12-09 16:00:01.938486+00,285468
,,2020-06-14 04:00:00+00,51,positive,2024-12-09 16:00:01.938486+00,285469
,,2022-07-12 04:00:00+00,472,positive,2024-12-09 16:00:01.938486+00,285470
,,2022-11-06 04:00:00+00,1145,negative,2024-12-09 16:00:01.938486+00,285471
,,2022-03-01 05:00:00+00,80,positive,2024-12-09 16:00:01.938486+00,285472
,,2023-08-05 04:00:00+00,38,positive,2024-12-09 16:00:01.938486+00,285473
,,2021-10-23 04:00:00+00,3055,negative,2024-12-09 16:00:01.938486+00,285474
,,2021-01-20 05:00:00+00,7074,negative,2024-12-09 16:00:01.938486+00,285475
,,2023-03-05 05:00:00+00,42,positive,2024-12-09 16:00:01.938486+00,285476
,,2023-07-08 04:00:00+00,87,negative,2024-12-09 16:00:01.938486+00,285477
,,2021-06-06 04:00:00+00,36,positive,2024-12-09 16:00:01.938486+00,285478
,,2024-03-05 05:00:00+00,61,positive,2024-12-09 16:00:01.938486+00,285479
,,2021-08-10 04:00:00+00,332,positive,2024-12-09 16:00:01.938486+00,285480
,,2020-09-08 04:00:00+00,2785,negative,2024-12-09 16:00:01.938486+00,285481
,,2021-12-05 05:00:00+00,2634,negative,2024-12-09 16:00:01.938486+00,285482
,,2023-10-30 04:00:00+00,164,negative,2024-12-09 16:00:01.938486+00,285483
,,2022-08-24 04:00:00+00,298,positive,2024-12-09 16:00:01.938486+00,285484
,,2020-04-22 04:00:00+00,508,positive,2024-12-09 16:00:01.938486+00,285485
,,2022-04-17 04:00:00+00,1060,negative,2024-12-09 16:00:01.938486+00,285486
,,2020-12-14 05:00:00+00,1010,positive,2024-12-09 16:00:01.938486+00,285487
,,2021-04-08 04:00:00+00,12265,negative,2024-12-09 16:00:01.938486+00,285488
,,2023-01-11 05:00:00+00,1177,negative,2024-12-09 16:00:01.938486+00,285489
,,2023-05-26 04:00:00+00,22,positive,2024-12-09 16:00:01.938486+00,285490
,,2022-01-09 05:00:00+00,3371,negative,2024-12-09 16:00:01.938486+00,285491
,,2024-01-26 05:00:00+00,110,positive,2024-12-09 16:00:01.938486+00,285492
,,2021-09-08 04:00:00+00,347,positive,2024-12-09 16:00:01.938486+00,285493
,,2020-03-24 04:00:00+00,178,positive,2024-12-09 16:00:01.938486+00,285494
,,2020-08-04 04:00:00+00,3498,negative,2024-12-09 16:00:01.938486+00,285495
,,2022-10-02 04:00:00+00,114,positive,2024-12-09 16:00:01.938486+00,285496
,,2022-05-12 04:00:00+00,3537,negative,2024-12-09 16:00:01.938486+00,285497
,,2023-10-05 04:00:00+00,173,negative,2024-12-09 16:00:01.938486+00,285498
,,2023-10-21 04:00:00+00,135,negative,2024-12-09 16:00:01.938486+00,285499
,,2021-12-24 05:00:00+00,3812,negative,2024-12-09 16:00:01.938486+00,285500
,,2022-04-26 04:00:00+00,3683,negative,2024-12-09 16:00:01.938486+00,285501
,,2020-04-09 04:00:00+00,436,positive,2024-12-09 16:00:01.938486+00,285502
,,2021-08-23 04:00:00+00,396,positive,2024-12-09 16:00:01.938486+00,285503
,,2022-09-16 04:00:00+00,211,positive,2024-12-09 16:00:01.938486+00,285504
,,2024-02-11 05:00:00+00,72,positive,2024-12-09 16:00:01.938486+00,285505
,,2020-08-20 04:00:00+00,3576,negative,2024-12-09 16:00:01.938486+00,285506
,,2021-03-30 04:00:00+00,642,positive,2024-12-09 16:00:01.938486+00,285507
,,2023-05-01 04:00:00+00,629,negative,2024-12-09 16:00:01.938486+00,285508
,,2020-11-21 05:00:00+00,7834,negative,2024-12-09 16:00:01.938486+00,285509
,,2023-01-04 05:00:00+00,325,positive,2024-12-09 16:00:01.938486+00,285510
,,2021-07-14 04:00:00+00,3538,negative,2024-12-09 16:00:01.938486+00,285511
,,2020-05-19 04:00:00+00,1823,negative,2024-12-09 16:00:01.938486+00,285512
,,2022-08-07 04:00:00+00,1200,negative,2024-12-09 16:00:01.938486+00,285513
,,2020-09-13 04:00:00+00,38,positive,2024-12-09 16:00:01.938486+00,285514
,,2024-03-22 04:00:00+00,169,negative,2024-12-09 16:00:01.938486+00,285515
,,2023-11-14 05:00:00+00,74,positive,2024-12-09 16:00:01.938486+00,285516
,,2022-04-02 04:00:00+00,74,positive,2024-12-09 16:00:01.938486+00,285517
,,2021-11-30 05:00:00+00,591,positive,2024-12-09 16:00:01.938486+00,285518
,,2023-04-06 04:00:00+00,676,negative,2024-12-09 16:00:01.938486+00,285519
,,2021-02-21 05:00:00+00,207,positive,2024-12-09 16:00:01.938486+00,285520
,,2022-11-26 05:00:00+00,128,positive,2024-12-09 16:00:01.938486+00,285521
,,2020-10-25 04:00:00+00,4090,negative,2024-12-09 16:00:01.938486+00,285522
,,2024-04-12 04:00:00+00,151,negative,2024-12-09 16:00:01.938486+00,285523
,,2020-10-04 04:00:00+00,108,positive,2024-12-09 16:00:01.938486+00,285524
,,2020-05-30 04:00:00+00,1650,negative,2024-12-09 16:00:01.938486+00,285525
,,2023-11-25 05:00:00+00,50,positive,2024-12-09 16:00:01.938486+00,285526
,,2021-07-03 04:00:00+00,1571,negative,2024-12-09 16:00:01.938486+00,285527
,,2022-07-17 04:00:00+00,1125,negative,2024-12-09 16:00:01.938486+00,285528
,,2021-11-09 05:00:00+00,345,positive,2024-12-09 16:00:01.938486+00,285529
,,2022-03-22 04:00:00+00,118,positive,2024-12-09 16:00:01.938486+00,285530
,,2022-12-06 05:00:00+00,2040,negative,2024-12-09 16:00:01.938486+00,285531
,,2023-04-28 04:00:00+00,24,positive,2024-12-09 16:00:01.938486+00,285532
,,2020-11-08 05:00:00+00,473,positive,2024-12-09 16:00:01.938486+00,285533
,,2021-03-11 05:00:00+00,6433,negative,2024-12-09 16:00:01.938486+00,285534
,,2021-05-30 04:00:00+00,1777,negative,2024-12-09 16:00:01.938486+00,285535
,,2021-01-27 05:00:00+00,489,positive,2024-12-09 16:00:01.938486+00,285536
,,2023-02-24 05:00:00+00,931,negative,2024-12-09 16:00:01.938486+00,285537
,,2023-07-17 04:00:00+00,35,positive,2024-12-09 16:00:01.938486+00,285538
,,2023-10-27 04:00:00+00,139,negative,2024-12-09 16:00:01.938486+00,285539
,,2024-03-08 05:00:00+00,42,positive,2024-12-09 16:00:01.938486+00,285540
,,2022-04-20 04:00:00+00,4176,negative,2024-12-09 16:00:01.938486+00,285541
,,2021-12-18 05:00:00+00,4086,negative,2024-12-09 16:00:01.938486+00,285542
,,2021-07-28 04:00:00+00,196,positive,2024-12-09 16:00:01.938486+00,285543
,,2020-05-05 04:00:00+00,419,positive,2024-12-09 16:00:01.938486+00,285544
,,2022-08-21 04:00:00+00,180,positive,2024-12-09 16:00:01.938486+00,285545
,,2020-08-26 04:00:00+00,4112,negative,2024-12-09 16:00:01.938486+00,285546
,,2023-01-16 05:00:00+00,847,negative,2024-12-09 16:00:01.938486+00,285547
,,2020-12-03 05:00:00+00,1311,positive,2024-12-09 16:00:01.938486+00,285548
,,2021-04-19 04:00:00+00,10532,negative,2024-12-09 16:00:01.938486+00,285549
,,2023-05-21 04:00:00+00,12,positive,2024-12-09 16:00:01.938486+00,285550
,,2022-05-21 04:00:00+00,270,positive,2024-12-09 16:00:01.938486+00,285551
,,2022-09-23 04:00:00+00,1764,negative,2024-12-09 16:00:01.938486+00,285552
,,2022-01-16 05:00:00+00,661,positive,2024-12-09 16:00:01.938486+00,285553
,,2024-02-04 05:00:00+00,148,negative,2024-12-09 16:00:01.938486+00,285554
,,2020-03-31 04:00:00+00,858,negative,2024-12-09 16:00:01.938486+00,285555
,,2024-04-05 04:00:00+00,163,negative,2024-12-09 16:00:01.938486+00,285693
,,2023-04-08 04:00:00+00,31,positive,2024-12-09 16:00:01.938486+00,285694
,,2020-10-27 04:00:00+00,409,positive,2024-12-09 16:00:01.938486+00,285695
,,2022-11-24 05:00:00+00,1099,negative,2024-12-09 16:00:01.938486+00,285696
,,2021-02-19 05:00:00+00,5516,negative,2024-12-09 16:00:01.938486+00,285697
,,2024-03-14 04:00:00+00,30,positive,2024-12-09 16:00:01.938486+00,285698
,,2020-05-11 04:00:00+00,287,positive,2024-12-09 16:00:01.938486+00,285699
,,2022-03-25 04:00:00+00,3224,negative,2024-12-09 16:00:01.938486+00,285700
,,2021-11-22 05:00:00+00,12215,negative,2024-12-09 16:00:01.938486+00,285701
,,2023-11-22 05:00:00+00,165,negative,2024-12-09 16:00:01.938486+00,285702
,,2022-08-15 04:00:00+00,330,positive,2024-12-09 16:00:01.938486+00,285703
,,2021-07-22 04:00:00+00,112,positive,2024-12-09 16:00:01.938486+00,285704
,,2020-09-21 04:00:00+00,3808,negative,2024-12-09 16:00:01.938486+00,285705
,,2023-11-07 05:00:00+00,174,negative,2024-12-09 16:00:01.938486+00,285706
,,2021-07-17 04:00:00+00,44,positive,2024-12-09 16:00:01.938486+00,285707
,,2021-11-27 05:00:00+00,2579,negative,2024-12-09 16:00:01.938486+00,285708
,,2020-05-16 04:00:00+00,106,positive,2024-12-09 16:00:01.938486+00,285709
,,2022-04-09 04:00:00+00,1574,negative,2024-12-09 16:00:01.938486+00,285710
,,2020-09-16 04:00:00+00,4415,negative,2024-12-09 16:00:01.938486+00,285711
,,2022-07-31 04:00:00+00,198,positive,2024-12-09 16:00:01.938486+00,285712
,,2024-03-29 04:00:00+00,24,positive,2024-12-09 16:00:01.938486+00,285713
,,2023-05-04 04:00:00+00,23,positive,2024-12-09 16:00:01.938486+00,285714
,,2023-01-01 05:00:00+00,598,negative,2024-12-09 16:00:01.938486+00,285715
,,2020-11-14 05:00:00+00,637,positive,2024-12-09 16:00:01.938486+00,285716
,,2021-04-06 04:00:00+00,11387,negative,2024-12-09 16:00:01.938486+00,285717
,,2021-12-21 05:00:00+00,2158,positive,2024-12-09 16:00:01.938486+00,285718
,,2021-08-26 04:00:00+00,7453,negative,2024-12-09 16:00:01.938486+00,285719
,,2022-09-09 04:00:00+00,1755,negative,2024-12-09 16:00:01.938486+00,285720
,,2020-04-06 04:00:00+00,1114,negative,2024-12-09 16:00:01.938486+00,285721
,,2023-10-14 04:00:00+00,38,positive,2024-12-09 16:00:01.938486+00,285722
,,2024-02-18 05:00:00+00,165,negative,2024-12-09 16:00:01.938486+00,285723
,,2022-05-03 04:00:00+00,438,positive,2024-12-09 16:00:01.938486+00,285724
,,2020-08-23 04:00:00+00,42,positive,2024-12-09 16:00:01.938486+00,285725
,,2023-02-01 05:00:00+00,246,positive,2024-12-09 16:00:01.938486+00,285726
,,2020-12-19 05:00:00+00,6509,negative,2024-12-09 16:00:01.938486+00,285727
,,2023-06-06 04:00:00+00,124,negative,2024-12-09 16:00:01.938486+00,285728
,,2021-05-05 04:00:00+00,263,positive,2024-12-09 16:00:01.938486+00,285729
,,2022-04-12 04:00:00+00,424,positive,2024-12-09 16:00:01.938486+00,285730
,,2022-08-29 04:00:00+00,1706,negative,2024-12-09 16:00:01.938486+00,285731
,,2020-04-27 04:00:00+00,1147,negative,2024-12-09 16:00:01.938486+00,285732
,,2024-02-29 05:00:00+00,215,negative,2024-12-09 16:00:01.938486+00,285733
,,2020-09-03 04:00:00+00,115,positive,2024-12-09 16:00:01.938486+00,285734
,,2023-11-04 04:00:00+00,61,positive,2024-12-09 16:00:01.938486+00,285735
,,2021-12-10 05:00:00+00,542,positive,2024-12-09 16:00:01.938486+00,285736
,,2021-08-05 04:00:00+00,3943,negative,2024-12-09 16:00:01.938486+00,285737
,,2022-12-06 05:00:00+00,221,positive,2024-12-09 16:00:01.938486+00,285738
,,2021-03-11 05:00:00+00,376,positive,2024-12-09 16:00:01.938486+00,285739
,,2020-11-08 05:00:00+00,4615,negative,2024-12-09 16:00:01.938486+00,285740
,,2023-04-28 04:00:00+00,510,negative,2024-12-09 16:00:01.938486+00,285741
,,2024-05-02 04:00:00+00,92,negative,2024-12-09 16:00:01.938486+00,285742
,,2023-07-03 04:00:00+00,19,positive,2024-12-09 16:00:01.938486+00,285743
,,2023-03-10 05:00:00+00,886,negative,2024-12-09 16:00:01.938486+00,285744
,,2021-01-21 05:00:00+00,516,positive,2024-12-09 16:00:01.938486+00,285745
,,2021-06-05 04:00:00+00,1865,negative,2024-12-09 16:00:01.938486+00,285746
,,2023-12-19 05:00:00+00,169,positive,2024-12-09 16:00:01.938486+00,285747
,,2020-06-07 04:00:00+00,1409,negative,2024-12-09 16:00:01.938486+00,285748
,,2021-10-16 04:00:00+00,174,positive,2024-12-09 16:00:01.938486+00,285749
,,2022-11-09 05:00:00+00,195,positive,2024-12-09 16:00:01.938486+00,285750
,,2023-08-08 04:00:00+00,112,negative,2024-12-09 16:00:01.938486+00,285751
,,2022-03-08 05:00:00+00,5674,negative,2024-12-09 16:00:01.938486+00,285752
,,2022-07-09 04:00:00+00,1394,negative,2024-12-09 16:00:01.938486+00,285753
,,2023-04-03 04:00:00+00,26,positive,2024-12-09 16:00:01.938486+00,285754
,,2022-11-29 05:00:00+00,1524,negative,2024-12-09 16:00:01.938486+00,285755
,,2020-10-16 04:00:00+00,292,positive,2024-12-09 16:00:01.938486+00,285756
,,2021-03-02 05:00:00+00,8598,negative,2024-12-09 16:00:01.938486+00,285757
,,2020-10-30 04:00:00+00,6068,negative,2024-12-09 16:00:01.938486+00,285758
,,2022-12-17 05:00:00+00,152,positive,2024-12-09 16:00:01.938486+00,285759
,,2023-04-17 04:00:00+00,641,negative,2024-12-09 16:00:01.938486+00,285760
,,2021-03-20 04:00:00+00,340,positive,2024-12-09 16:00:01.938486+00,285761
,,2021-05-15 04:00:00+00,103,positive,2024-12-09 16:00:01.938486+00,285762
,,2023-06-28 04:00:00+00,86,negative,2024-12-09 16:00:01.938486+00,285763
,,2023-02-11 05:00:00+00,116,positive,2024-12-09 16:00:01.938486+00,285764
,,2021-01-10 05:00:00+00,4483,negative,2024-12-09 16:00:01.938486+00,285765
,,2020-08-04 04:00:00+00,86,positive,2024-12-09 16:00:01.938486+00,285766
,,2022-05-12 04:00:00+00,522,positive,2024-12-09 16:00:01.938486+00,285767
,,2022-10-02 04:00:00+00,948,negative,2024-12-09 16:00:01.938486+00,285768
,,2022-01-09 05:00:00+00,1491,positive,2024-12-09 16:00:01.938486+00,285769
,,2021-09-08 04:00:00+00,10010,negative,2024-12-09 16:00:01.938486+00,285770
,,2024-01-26 05:00:00+00,213,negative,2024-12-09 16:00:01.938486+00,285771
,,2023-10-05 04:00:00+00,76,positive,2024-12-09 16:00:01.938486+00,285772
,,2020-03-24 04:00:00+00,617,negative,2024-12-09 16:00:01.938486+00,285773
,,2023-01-19 05:00:00+00,1250,negative,2024-12-09 16:00:01.938486+00,285774
,,2023-05-18 04:00:00+00,10,positive,2024-12-09 16:00:01.938486+00,285775
,,2020-12-06 05:00:00+00,521,positive,2024-12-09 16:00:01.938486+00,285776
